id,smoker_pred,smoker_prob
189956,1,0.5256846
189957,0,0.31118068
189958,0,0.04891503
189959,1,0.8114526
189960,0,0.121745326
189961,1,0.93948406
189962,0,0.30863082
189963,0,0.040671814
189964,1,0.8217492
189965,0,0.46778613
189966,0,0.03636677
189967,0,0.44984353
189968,0,0.44439825
189969,1,0.51829666
189970,1,0.5904686
189971,1,0.50221354
189972,1,0.54981285
189973,0,0.002931797
189974,0,0.32400158
189975,1,0.7421352
189976,0,0.05489839
189977,1,0.6367551
189978,0,0.008494604
189979,1,0.71933645
189980,0,0.0062913927
189981,0,0.05483869
189982,0,0.19955106
189983,0,0.04831592
189984,1,0.715838
189985,0,0.105037615
189986,1,0.7194701
189987,1,0.74284506
189988,0,0.0039058102
189989,1,0.847155
189990,0,0.46982092
189991,0,0.004042347
189992,1,0.6574839
189993,1,0.9231657
189994,0,0.038820017
189995,0,0.3887742
189996,0,0.46120328
189997,0,0.058397368
189998,0,0.008395652
189999,0,0.0011696016
190000,1,0.6089067
190001,1,0.65594447
190002,0,0.3121269
190003,0,0.45541748
190004,1,0.8240066
190005,1,0.72693276
190006,1,0.88587105
190007,0,0.15875709
190008,0,0.31695953
190009,1,0.8464749
190010,0,0.42993927
190011,1,0.79695886
190012,0,0.36482897
190013,1,0.70622677
190014,1,0.8898419
190015,0,0.15400858
190016,1,0.57778615
190017,0,0.003939855
190018,1,0.67407066
190019,1,0.6324827
190020,0,0.04344998
190021,1,0.6192212
190022,1,0.76297104
190023,0,0.107093014
190024,0,0.45976835
190025,1,0.7547418
190026,1,0.7549046
190027,1,0.82726836
190028,1,0.61680114
190029,0,0.020365814
190030,1,0.7865396
190031,0,0.36514038
190032,1,0.8131886
190033,0,0.0133495135
190034,1,0.62847257
190035,1,0.7701661
190036,1,0.8129051
190037,0,0.0050925557
190038,1,0.94695646
190039,0,0.0018035107
190040,1,0.7733669
190041,1,0.6022855
190042,1,0.8476878
190043,1,0.6097577
190044,0,0.48458055
190045,1,0.82917875
190046,0,0.49849305
190047,0,0.021834671
190048,1,0.8045661
190049,0,0.071591645
190050,0,0.035163365
190051,1,0.94574004
190052,0,0.30194265
190053,0,0.010602329
190054,0,0.007221395
190055,1,0.8744558
190056,1,0.7774383
190057,0,0.10544114
190058,0,0.41376734
190059,0,0.08243169
190060,0,0.004564383
190061,1,0.81569695
190062,0,0.02021593
190063,0,0.014574153
190064,0,0.27118182
190065,1,0.6147959
190066,0,0.4370629
190067,0,0.032605708
190068,1,0.9219638
190069,0,0.011229287
190070,1,0.53719693
190071,0,0.43895406
190072,0,0.026585443
190073,0,0.40803295
190074,1,0.822198
190075,0,0.006901475
190076,1,0.6217775
190077,1,0.67873496
190078,1,0.7052689
190079,1,0.7047086
190080,0,0.44733426
190081,0,0.007999478
190082,0,0.051856954
190083,0,0.063956544
190084,1,0.78491896
190085,0,0.367248
190086,0,0.010870796
190087,1,0.69576985
190088,1,0.51137745
190089,1,0.66318154
190090,1,0.80343765
190091,0,0.01384542
190092,1,0.81084406
190093,0,0.3239582
190094,0,0.011838241
190095,0,0.47402173
190096,0,0.033427604
190097,0,0.05005998
190098,1,0.7551961
190099,1,0.8841331
190100,1,0.6526592
190101,1,0.7330304
190102,1,0.8314267
190103,1,0.8124594
190104,0,0.46134898
190105,1,0.96156394
190106,0,0.09963101
190107,1,0.66189116
190108,1,0.8443716
190109,0,0.053735062
190110,0,0.015093561
190111,0,0.03807924
190112,1,0.5987161
190113,1,0.6495483
190114,0,0.027747639
190115,1,0.7821494
190116,1,0.6715354
190117,1,0.56643385
190118,1,0.64984995
190119,1,0.93618065
190120,1,0.7641281
190121,1,0.6543961
190122,0,0.45638826
190123,1,0.74591696
190124,0,0.05910404
190125,1,0.51703936
190126,0,0.087669544
190127,0,0.13814001
190128,1,0.8759729
190129,1,0.8573299
190130,0,0.44092888
190131,1,0.53253126
190132,1,0.52754474
190133,1,0.8528495
190134,1,0.6396469
190135,0,0.019149788
190136,0,0.42154807
190137,0,0.48226532
190138,0,0.40114382
190139,0,0.4666027
190140,1,0.72918093
190141,0,0.0018160337
190142,0,0.37386042
190143,1,0.6241184
190144,1,0.6354933
190145,0,0.010288544
190146,1,0.90036935
190147,1,0.5162959
190148,0,0.009397179
190149,1,0.81666327
190150,0,0.11628337
190151,1,0.65703386
190152,1,0.6266344
190153,0,0.33798328
190154,1,0.5675425
190155,0,0.002382692
190156,0,0.41855288
190157,1,0.5903196
190158,0,0.00057108136
190159,1,0.610133
190160,1,0.6368304
190161,1,0.5500745
190162,0,0.0067415917
190163,0,0.3317013
190164,0,0.13274743
190165,0,0.008947159
190166,0,0.35502464
190167,0,0.0050269733
190168,0,0.3583983
190169,0,0.0045935954
190170,0,0.45523122
190171,0,0.073106706
190172,1,0.67151654
190173,0,0.35897455
190174,1,0.5041687
190175,0,0.012506809
190176,0,0.012692264
190177,0,0.123282515
190178,0,0.0015412266
190179,1,0.6099933
190180,0,0.0005171788
190181,0,0.46944398
190182,1,0.57329446
190183,0,0.14568266
190184,0,0.4030614
190185,1,0.6605531
190186,0,0.25931132
190187,1,0.69221324
190188,1,0.7613375
190189,1,0.88766575
190190,1,0.89809555
190191,1,0.6665038
190192,1,0.8190749
190193,1,0.52373064
190194,0,0.04640083
190195,0,0.010094113
190196,0,0.001602372
190197,1,0.76108086
190198,0,0.45615968
190199,1,0.813967
190200,1,0.64586747
190201,1,0.9021807
190202,0,0.17472072
190203,0,0.0035451453
190204,1,0.63498664
190205,1,0.8135697
190206,0,0.010314801
190207,1,0.8075044
190208,0,0.002141595
190209,0,0.0030259371
190210,0,0.02122009
190211,1,0.9008456
190212,0,0.188812
190213,1,0.62565446
190214,1,0.6372352
190215,0,0.008206413
190216,0,0.019199667
190217,1,0.84876007
190218,1,0.5481421
190219,1,0.78240955
190220,1,0.83119375
190221,0,0.31950054
190222,0,0.33637387
190223,0,0.019683857
190224,0,0.27012703
190225,1,0.6763238
190226,0,0.31160155
190227,1,0.8420012
190228,1,0.7071418
190229,1,0.59525913
190230,1,0.6929217
190231,1,0.8279613
190232,0,0.42408547
190233,0,0.25230837
190234,1,0.61130166
190235,0,0.035586387
190236,1,0.87299615
190237,1,0.58278316
190238,1,0.665289
190239,1,0.88941276
190240,1,0.76191294
190241,1,0.5377053
190242,1,0.8523422
190243,0,0.015801275
190244,1,0.6395837
190245,0,0.027159309
190246,0,0.28154823
190247,0,0.11777197
190248,1,0.7109125
190249,1,0.6205225
190250,1,0.7485153
190251,0,0.027618878
190252,1,0.7600216
190253,1,0.59634155
190254,1,0.5234737
190255,0,0.0074559236
190256,0,0.050421316
190257,1,0.64412683
190258,0,0.4516934
190259,1,0.69088393
190260,1,0.5490378
190261,1,0.921984
190262,1,0.9405786
190263,0,0.40213886
190264,1,0.6100692
190265,1,0.8571638
190266,0,0.06815643
190267,1,0.7141631
190268,0,0.49733034
190269,1,0.8707776
190270,1,0.604467
190271,1,0.68796414
190272,0,0.4070859
190273,0,0.0025761225
190274,1,0.74281
190275,0,0.4761177
190276,1,0.68911284
190277,0,0.39865097
190278,0,0.44024387
190279,0,0.3944317
190280,1,0.8671851
190281,0,0.21931396
190282,1,0.5111821
190283,0,0.0038357219
190284,1,0.9125433
190285,1,0.8324122
190286,0,0.0036171095
190287,0,0.36802652
190288,1,0.62825423
190289,0,0.09085241
190290,1,0.8938553
190291,1,0.87264323
190292,0,0.0021191905
190293,1,0.69925237
190294,1,0.7794236
190295,1,0.5384115
190296,1,0.6294148
190297,0,0.14579281
190298,1,0.56198734
190299,0,0.39545372
190300,1,0.63954115
190301,1,0.6493429
190302,1,0.8294165
190303,1,0.77826846
190304,1,0.808626
190305,0,0.0109049715
190306,0,0.0037876973
190307,1,0.5148169
190308,1,0.55384165
190309,0,0.06948045
190310,1,0.75492764
190311,0,0.15025307
190312,0,0.045597915
190313,0,0.2335795
190314,1,0.7917194
190315,1,0.5898393
190316,1,0.7777487
190317,1,0.75380546
190318,1,0.5181188
190319,1,0.7599595
190320,0,0.1907873
190321,1,0.62587005
190322,0,0.4554961
190323,0,0.029096952
190324,1,0.8451352
190325,1,0.57159203
190326,1,0.842634
190327,0,0.47574905
190328,0,0.21523127
190329,1,0.64061326
190330,0,0.18207793
190331,1,0.8422972
190332,0,0.03637767
190333,0,0.15763538
190334,1,0.90071183
190335,0,0.062204607
190336,0,0.009438906
190337,1,0.749665
190338,1,0.8446329
190339,0,0.21827945
190340,0,0.0015347259
190341,1,0.85318977
190342,0,0.25714335
190343,1,0.8525648
190344,1,0.91392255
190345,1,0.6910446
190346,1,0.77102745
190347,0,0.12688608
190348,0,0.11157953
190349,0,0.1062925
190350,0,0.41399732
190351,1,0.724595
190352,0,0.022894315
190353,0,0.0456823
190354,1,0.83909535
190355,0,0.2012978
190356,0,0.07747804
190357,0,0.0010115318
190358,0,0.43017715
190359,0,0.2924501
190360,0,0.46508774
190361,0,0.44094622
190362,0,0.029989345
190363,0,0.14122689
190364,1,0.5544849
190365,1,0.5513176
190366,1,0.78863466
190367,0,0.009142187
190368,1,0.9413452
190369,0,0.063949004
190370,1,0.85350513
190371,0,0.007447647
190372,1,0.6150386
190373,1,0.76099986
190374,0,0.0015327199
190375,1,0.8759085
190376,1,0.5614446
190377,0,0.22127849
190378,0,0.122801736
190379,0,0.0013586896
190380,1,0.59779996
190381,1,0.74498963
190382,0,0.01076794
190383,0,0.21080597
190384,0,0.35701174
190385,1,0.6404759
190386,1,0.6316164
190387,0,0.006186646
190388,0,0.43026432
190389,1,0.84100336
190390,0,0.01736034
190391,1,0.87573665
190392,1,0.81892365
190393,1,0.5507356
190394,1,0.6112497
190395,1,0.70465565
190396,0,0.097904585
190397,1,0.6687011
190398,0,0.03603222
190399,1,0.8222757
190400,1,0.55265075
190401,1,0.6797637
190402,1,0.91769725
190403,1,0.9173987
190404,1,0.66055864
190405,0,0.10120639
190406,0,0.00072921935
190407,1,0.74924225
190408,0,0.0040836455
190409,0,0.038802266
190410,1,0.8310006
190411,0,0.0009786834
190412,0,0.49012202
190413,0,0.17191449
190414,0,0.43549713
190415,0,0.02161125
190416,1,0.8421738
190417,1,0.7346447
190418,0,0.0119326
190419,0,0.44359457
190420,1,0.8646503
190421,1,0.7550089
190422,1,0.7635354
190423,0,0.18267526
190424,1,0.67924184
190425,1,0.7988469
190426,0,0.045084316
190427,1,0.920589
190428,0,0.002608637
190429,1,0.8123132
190430,1,0.83499587
190431,1,0.9162321
190432,1,0.7841125
190433,0,0.013647749
190434,0,0.028848816
190435,1,0.7903703
190436,1,0.83369786
190437,0,0.33283043
190438,1,0.88493425
190439,1,0.864742
190440,0,0.48089954
190441,0,0.28206655
190442,0,0.43633345
190443,1,0.5680493
190444,1,0.880573
190445,0,0.032637194
190446,0,0.007059061
190447,1,0.9015257
190448,1,0.9179589
190449,0,0.054027755
190450,1,0.8276833
190451,1,0.7741608
190452,1,0.60446626
190453,1,0.6687881
190454,0,0.04546709
190455,1,0.58926094
190456,0,0.0033594987
190457,0,0.42416203
190458,0,0.039496034
190459,0,0.023407014
190460,1,0.81271106
190461,1,0.82949686
190462,0,0.027073534
190463,0,0.495104
190464,0,0.46262896
190465,0,0.3691961
190466,0,0.3594336
190467,1,0.83768195
190468,0,0.0532274
190469,1,0.6694779
190470,1,0.67614484
190471,1,0.62282246
190472,1,0.9207669
190473,0,0.46129486
190474,1,0.579565
190475,0,0.026994696
190476,1,0.8157121
190477,1,0.92840165
190478,0,0.0029206616
190479,0,0.3740445
190480,0,0.112473
190481,1,0.8105857
190482,1,0.6615888
190483,0,0.34766614
190484,1,0.6509349
190485,1,0.66141474
190486,0,0.0074493075
190487,1,0.6748138
190488,1,0.6723729
190489,1,0.7365359
190490,1,0.56762075
190491,0,0.4759032
190492,1,0.9491711
190493,0,0.34317502
190494,1,0.81747794
190495,1,0.54695255
190496,0,0.45582372
190497,1,0.67521185
190498,0,0.1012668
190499,0,0.0040414524
190500,0,0.28832912
190501,1,0.6067722
190502,1,0.8140609
190503,1,0.8549883
190504,0,0.2846465
190505,1,0.5878162
190506,0,0.0041912636
190507,1,0.79677206
190508,0,0.025071738
190509,0,0.014777554
190510,0,0.4410623
190511,1,0.78861636
190512,0,0.37700817
190513,1,0.7321598
190514,1,0.91893643
190515,0,0.44814226
190516,0,0.11823575
190517,0,0.026957434
190518,0,0.071646586
190519,0,0.026365712
190520,1,0.84652907
190521,0,0.0344158
190522,1,0.86354923
190523,1,0.6574874
190524,0,0.2665999
190525,1,0.7680693
190526,1,0.8687334
190527,0,0.0072792503
190528,0,0.40273517
190529,0,0.10824913
190530,1,0.7117291
190531,1,0.87885934
190532,1,0.74388176
190533,0,0.48693192
190534,0,0.009515957
190535,0,0.09313635
190536,0,0.006943966
190537,1,0.73151666
190538,0,0.31717104
190539,1,0.61442715
190540,0,0.30849814
190541,1,0.6745128
190542,1,0.73178357
190543,0,0.24087499
190544,1,0.79038733
190545,0,0.050467618
190546,1,0.73616326
190547,0,0.22624779
190548,0,0.00443087
190549,1,0.7713888
190550,0,0.013357699
190551,0,0.00804555
190552,1,0.80483294
190553,1,0.6266322
190554,1,0.8665747
190555,1,0.6230696
190556,0,0.010537864
190557,0,0.0052568684
190558,0,0.014691011
190559,0,0.27845252
190560,1,0.70236194
190561,0,0.033689152
190562,0,0.44589415
190563,1,0.5626412
190564,0,0.011578373
190565,0,0.1663624
190566,0,0.34939808
190567,0,0.29065305
190568,1,0.59701526
190569,1,0.8210363
190570,0,0.015629174
190571,1,0.83362883
190572,1,0.7764132
190573,0,0.4560953
190574,1,0.61575747
190575,0,0.28150427
190576,0,0.001665568
190577,0,0.042350482
190578,0,0.0023166225
190579,0,0.25745022
190580,0,0.10345948
190581,1,0.7612007
190582,0,0.04401364
190583,1,0.5477478
190584,1,0.7587155
190585,0,0.018904023
190586,0,0.034306347
190587,1,0.8060242
190588,1,0.57034206
190589,0,0.37038425
190590,0,0.08047997
190591,0,0.03136665
190592,0,0.067512296
190593,1,0.6003366
190594,1,0.6278746
190595,1,0.5296641
190596,0,0.0324937
190597,1,0.934818
190598,1,0.56771123
190599,0,0.29137227
190600,0,0.43168548
190601,0,0.034827776
190602,0,0.22892663
190603,1,0.66802007
190604,0,0.008587312
190605,1,0.73675376
190606,0,0.4950862
190607,1,0.7473972
190608,0,0.01600663
190609,0,0.18258135
190610,1,0.6165221
190611,1,0.66950876
190612,1,0.80745715
190613,0,0.029190423
190614,1,0.6493388
190615,1,0.5968582
190616,0,0.45557356
190617,1,0.73405886
190618,0,0.41726172
190619,0,0.027811289
190620,1,0.85105485
190621,0,0.025059668
190622,0,0.010885393
190623,0,0.09704296
190624,0,0.052411564
190625,1,0.7605352
190626,1,0.57235944
190627,1,0.76626515
190628,0,0.0069062742
190629,0,0.05022306
190630,1,0.6059724
190631,1,0.64976037
190632,1,0.59355813
190633,1,0.83069986
190634,1,0.87660635
190635,0,0.1265292
190636,1,0.51813805
190637,1,0.86080414
190638,0,0.024376644
190639,0,0.28198808
190640,1,0.72530055
190641,1,0.5169165
190642,0,0.42241997
190643,0,0.009911771
190644,1,0.90160453
190645,1,0.8749014
190646,1,0.9312772
190647,0,0.0025024025
190648,0,0.30968451
190649,1,0.7639172
190650,1,0.789267
190651,1,0.7717117
190652,0,0.40769324
190653,0,0.013771121
190654,1,0.5426633
190655,1,0.7387906
190656,1,0.75551236
190657,1,0.7842403
190658,0,0.028230134
190659,0,0.42204422
190660,1,0.672699
190661,0,0.017302778
190662,1,0.64704585
190663,1,0.8061502
190664,1,0.7384283
190665,0,0.2529046
190666,1,0.610032
190667,1,0.6970661
190668,1,0.5513308
190669,0,0.36958575
190670,0,0.0023937332
190671,1,0.7791054
190672,0,0.4763899
190673,0,0.3274916
190674,1,0.5425057
190675,0,0.41778466
190676,0,0.28094468
190677,0,0.07392726
190678,0,0.48291776
190679,1,0.9206971
190680,0,0.0020000879
190681,0,0.021042326
190682,1,0.80121624
190683,1,0.88550025
190684,0,0.009762119
190685,1,0.687593
190686,1,0.86005753
190687,0,0.48783484
190688,0,0.20598553
190689,0,0.05979381
190690,0,0.24584982
190691,1,0.8670203
190692,0,0.45717415
190693,0,0.029304175
190694,1,0.8165912
190695,0,0.031642225
190696,1,0.8839029
190697,1,0.57427585
190698,1,0.90814245
190699,1,0.6229788
190700,0,0.06953048
190701,0,0.4137662
190702,1,0.76133823
190703,0,0.032456078
190704,1,0.909483
190705,0,0.095595345
190706,0,0.22071949
190707,1,0.9557773
190708,0,0.007417338
190709,1,0.50805384
190710,0,0.22873332
190711,1,0.5357421
190712,0,0.02207662
190713,0,0.3574767
190714,1,0.5374235
190715,1,0.9059868
190716,1,0.60023916
190717,0,0.37156346
190718,1,0.50214636
190719,0,0.4420644
190720,0,0.43167394
190721,1,0.8012621
190722,1,0.90797395
190723,1,0.50537974
190724,0,0.007826412
190725,1,0.8534807
190726,1,0.65173066
190727,1,0.9261196
190728,0,0.43543643
190729,1,0.84642714
190730,0,0.0038241113
190731,0,0.034609206
190732,0,0.48003295
190733,0,0.34166726
190734,0,0.0036850893
190735,0,0.03781044
190736,1,0.75295246
190737,1,0.84559613
190738,0,0.053544436
190739,0,0.06900398
190740,0,0.019126993
190741,0,0.45604354
190742,1,0.7241629
190743,0,0.053846415
190744,0,0.3483336
190745,1,0.8034919
190746,0,0.07261935
190747,0,0.0347831
190748,0,0.34133112
190749,0,0.021374892
190750,1,0.70574975
190751,0,0.38724974
190752,1,0.6644999
190753,1,0.5457797
190754,0,0.050191693
190755,0,0.018586949
190756,1,0.57483673
190757,0,0.12385234
190758,1,0.5627829
190759,0,0.020554332
190760,1,0.80827975
190761,1,0.6444642
190762,0,0.0010970666
190763,1,0.74422246
190764,0,0.44785014
190765,1,0.63452667
190766,1,0.5967319
190767,0,0.031004613
190768,1,0.66481113
190769,0,0.03129475
190770,0,0.0069848024
190771,1,0.7735525
190772,0,0.0016808881
190773,0,0.049034666
190774,0,0.35549587
190775,0,0.005656295
190776,1,0.6818137
190777,0,0.07545403
190778,1,0.7822031
190779,1,0.7438102
190780,1,0.61856836
190781,0,0.0055457945
190782,0,0.020489726
190783,0,0.033765003
190784,0,0.31756026
190785,0,0.4650963
190786,0,0.4926717
190787,0,0.3823047
190788,1,0.9253407
190789,1,0.5084523
190790,1,0.8650646
190791,0,0.40516976
190792,1,0.551667
190793,1,0.820803
190794,1,0.66992134
190795,0,0.013953204
190796,1,0.8831178
190797,1,0.6365813
190798,0,0.21380018
190799,0,0.32417053
190800,1,0.64516705
190801,1,0.6486746
190802,1,0.7000812
190803,1,0.8271878
190804,0,0.08715795
190805,1,0.7924413
190806,0,0.45282018
190807,0,0.009377141
190808,0,0.006166221
190809,0,0.13605805
190810,0,0.07092038
190811,1,0.7156144
190812,0,0.123230204
190813,1,0.6912994
190814,1,0.81207937
190815,0,0.24247593
190816,0,0.33717152
190817,1,0.7142478
190818,1,0.5494979
190819,1,0.7485236
190820,0,0.4114716
190821,1,0.85550946
190822,1,0.6591019
190823,1,0.8675038
190824,1,0.5746003
190825,0,0.030411387
190826,0,0.121604554
190827,0,0.0024182538
190828,1,0.70909303
190829,1,0.77469677
190830,0,0.42477453
190831,1,0.71447897
190832,0,0.03149781
190833,0,0.11703246
190834,1,0.8894199
190835,0,0.27830142
190836,1,0.8194881
190837,1,0.57339454
190838,0,0.07476826
190839,1,0.8868096
190840,0,0.0006769681
190841,1,0.5738143
190842,1,0.6638598
190843,0,0.45520562
190844,0,0.1797404
190845,0,0.0007614314
190846,1,0.8568355
190847,1,0.80923766
190848,0,0.008932157
190849,1,0.79879004
190850,1,0.7765214
190851,0,0.0020803192
190852,1,0.64086634
190853,1,0.801883
190854,0,0.4105121
190855,1,0.7644877
190856,1,0.5756469
190857,0,0.46537566
190858,0,0.012542204
190859,0,0.16016768
190860,1,0.6825543
190861,1,0.5175559
190862,1,0.8609647
190863,1,0.56110996
190864,1,0.82822776
190865,0,0.29812378
190866,1,0.772811
190867,0,0.042911153
190868,0,0.21249191
190869,0,0.4553504
190870,1,0.6921627
190871,1,0.59628177
190872,1,0.77098215
190873,1,0.73112386
190874,1,0.7411967
190875,1,0.8709025
190876,1,0.66404927
190877,0,0.41726056
190878,0,0.33233958
190879,0,0.07302848
190880,0,0.18868834
190881,1,0.8666888
190882,0,0.39636368
190883,0,0.006145328
190884,0,0.15553845
190885,1,0.7376158
190886,1,0.83958983
190887,1,0.8377378
190888,1,0.9411236
190889,0,0.28513408
190890,1,0.64972216
190891,0,0.21171175
190892,1,0.82574165
190893,0,0.007633738
190894,0,0.3864381
190895,1,0.6110392
190896,0,0.0013152857
190897,1,0.7120288
190898,1,0.66537434
190899,0,0.038658936
190900,0,0.2855814
190901,0,0.032431956
190902,1,0.6418304
190903,0,0.4372762
190904,1,0.8184129
190905,1,0.72067225
190906,0,0.031281237
190907,1,0.64986944
190908,0,0.023629893
190909,1,0.57968074
190910,0,0.429063
190911,1,0.63465965
190912,1,0.7408087
190913,1,0.67272854
190914,0,0.06734022
190915,1,0.83503467
190916,1,0.5400062
190917,0,0.08118135
190918,0,0.015009332
190919,1,0.6572199
190920,1,0.5582368
190921,0,0.43340948
190922,1,0.7068258
190923,1,0.8198737
190924,1,0.8471611
190925,1,0.6020372
190926,0,0.17334113
190927,0,0.35879564
190928,1,0.56763047
190929,1,0.5710344
190930,0,0.0022406143
190931,1,0.52199847
190932,1,0.8962923
190933,0,0.0028463237
190934,1,0.73589313
190935,0,0.022055402
190936,0,0.014934854
190937,1,0.80746436
190938,1,0.83442914
190939,1,0.7395949
190940,1,0.61086756
190941,1,0.8266387
190942,1,0.6788222
190943,0,0.02326276
190944,1,0.76293796
190945,1,0.59546405
190946,1,0.84143305
190947,0,0.035851542
190948,1,0.5945024
190949,0,0.0010601428
190950,1,0.84810436
190951,1,0.6809929
190952,1,0.77147317
190953,1,0.6637502
190954,1,0.6719887
190955,1,0.8385223
190956,1,0.8400136
190957,0,0.04689194
190958,0,0.004014226
190959,1,0.83839464
190960,1,0.57761896
190961,0,0.32423908
190962,0,0.332054
190963,0,0.03201362
190964,1,0.6616343
190965,1,0.7148627
190966,1,0.73391783
190967,1,0.6305846
190968,0,0.35561237
190969,0,0.12718624
190970,0,0.046103116
190971,1,0.6292997
190972,1,0.7674313
190973,1,0.88569796
190974,0,0.0137039395
190975,0,0.0040366645
190976,1,0.6624907
190977,1,0.74401283
190978,1,0.79002935
190979,0,0.31227347
190980,1,0.85050654
190981,1,0.8626498
190982,1,0.7978586
190983,0,0.32797113
190984,0,0.018090183
190985,1,0.7582179
190986,0,0.03684605
190987,1,0.5145755
190988,1,0.61241615
190989,0,0.020764638
190990,1,0.5033023
190991,0,0.42494804
190992,1,0.7988478
190993,0,0.017590772
190994,0,0.0076360577
190995,1,0.69701207
190996,1,0.7397551
190997,1,0.6494666
190998,0,0.04331214
190999,0,0.15089034
191000,1,0.72293997
191001,0,0.18558244
191002,0,0.009342279
191003,0,0.04241262
191004,0,0.101889916
191005,1,0.65488917
191006,0,0.010538902
191007,0,0.29211584
191008,1,0.5602576
191009,1,0.85828376
191010,1,0.722021
191011,0,0.36660227
191012,0,0.0121704
191013,0,0.03726945
191014,0,0.06754728
191015,1,0.65893185
191016,0,0.022179645
191017,1,0.88480335
191018,1,0.65376407
191019,1,0.81799597
191020,0,0.017586585
191021,1,0.83647627
191022,1,0.5912348
191023,1,0.7732388
191024,1,0.7898184
191025,0,0.008841905
191026,1,0.79374427
191027,1,0.8886309
191028,1,0.53123116
191029,1,0.8764022
191030,1,0.50253856
191031,0,0.4640596
191032,0,0.088033214
191033,0,0.45844817
191034,1,0.5541095
191035,1,0.666396
191036,1,0.7342858
191037,1,0.67805374
191038,1,0.8805806
191039,1,0.6019454
191040,0,0.08227275
191041,0,0.016656391
191042,0,0.31196788
191043,0,0.033978242
191044,0,0.019010138
191045,0,0.3656031
191046,1,0.6881188
191047,1,0.69467926
191048,0,0.038188253
191049,0,0.07946485
191050,1,0.76021075
191051,0,0.46999097
191052,0,0.0072564576
191053,0,0.010495478
191054,1,0.7345083
191055,1,0.7931043
191056,0,0.024086898
191057,1,0.52679586
191058,1,0.6127348
191059,1,0.7398151
191060,1,0.51607513
191061,1,0.70845586
191062,0,0.4402519
191063,0,0.28875446
191064,0,0.25880146
191065,1,0.6931224
191066,0,0.024192994
191067,1,0.86684877
191068,1,0.591442
191069,1,0.92128414
191070,0,0.07410465
191071,1,0.6154308
191072,1,0.75969476
191073,0,0.15085857
191074,1,0.75741106
191075,0,0.2887688
191076,0,0.017998941
191077,0,0.38945922
191078,0,0.0071297754
191079,0,0.059415255
191080,0,0.026846
191081,0,0.00082331744
191082,1,0.7124324
191083,1,0.9514545
191084,1,0.74528337
191085,1,0.69724345
191086,1,0.6558931
191087,1,0.7600111
191088,0,0.18442671
191089,0,0.4910674
191090,1,0.63383955
191091,1,0.6449229
191092,1,0.7438189
191093,0,0.0012661453
191094,1,0.7726566
191095,0,0.419197
191096,0,0.051948488
191097,0,0.2105655
191098,1,0.5748975
191099,0,0.08214586
191100,0,0.4970038
191101,0,0.010965953
191102,1,0.5739726
191103,1,0.85619223
191104,1,0.9006782
191105,0,0.45658273
191106,1,0.81879187
191107,0,0.02593734
191108,0,0.4355767
191109,1,0.77806336
191110,0,0.04669621
191111,0,0.27810046
191112,1,0.88393086
191113,0,0.38364777
191114,0,0.054610133
191115,1,0.79786
191116,0,0.25609636
191117,0,0.4420233
191118,0,0.017898904
191119,1,0.73246145
191120,0,0.4346722
191121,1,0.5506275
191122,1,0.61454284
191123,0,0.0067703184
191124,1,0.7683288
191125,0,0.00095188967
191126,0,0.109021164
191127,1,0.54766154
191128,0,0.030448796
191129,1,0.84853506
191130,1,0.6779709
191131,1,0.7712917
191132,1,0.95764786
191133,0,0.47468334
191134,1,0.84083396
191135,1,0.65966064
191136,1,0.73476994
191137,0,0.09545831
191138,0,0.0029164476
191139,0,0.12180104
191140,0,0.00367227
191141,1,0.9029148
191142,0,0.09119085
191143,0,0.4567086
191144,0,0.24289043
191145,0,0.19030581
191146,1,0.7403792
191147,1,0.75754887
191148,1,0.76018786
191149,0,0.42969373
191150,0,0.119405925
191151,0,0.28769642
191152,1,0.5894839
191153,0,0.40609232
191154,1,0.758298
191155,0,0.445806
191156,1,0.62808007
191157,1,0.6655311
191158,1,0.746609
191159,1,0.83664036
191160,0,0.005561511
191161,1,0.5018709
191162,1,0.79745406
191163,1,0.70055324
191164,1,0.7581663
191165,0,0.056446157
191166,1,0.73866075
191167,0,0.053619288
191168,1,0.614364
191169,1,0.8324723
191170,1,0.8645489
191171,0,0.030497449
191172,1,0.6257985
191173,1,0.61768275
191174,1,0.8903133
191175,0,0.43505013
191176,1,0.71455985
191177,0,0.0090245055
191178,0,0.21875624
191179,0,0.008912441
191180,1,0.6957795
191181,1,0.8293727
191182,0,0.058687076
191183,1,0.6898848
191184,1,0.9482342
191185,1,0.7061931
191186,0,0.04330875
191187,1,0.79441607
191188,0,0.011751903
191189,0,0.39749205
191190,1,0.54636395
191191,1,0.7237795
191192,0,0.2423811
191193,0,0.4741426
191194,1,0.8067172
191195,0,0.41425142
191196,0,0.028882796
191197,1,0.5369239
191198,0,0.030787172
191199,0,0.3208048
191200,0,0.33449018
191201,0,0.005391406
191202,1,0.79177004
191203,1,0.8703312
191204,0,0.028308395
191205,1,0.5729734
191206,0,0.108276956
191207,0,0.48262227
191208,0,0.00954624
191209,1,0.6559404
191210,1,0.5275164
191211,0,0.2782386
191212,1,0.73684543
191213,0,0.052709643
191214,0,0.014735016
191215,1,0.85286486
191216,1,0.6067511
191217,1,0.7783388
191218,0,0.0062086727
191219,0,0.47433895
191220,0,0.011619613
191221,0,0.0034154558
191222,0,0.40173575
191223,0,0.0025871263
